,Unnamed: 0,GID_0,GID_1_2,NAME_0,Province,began,ended,Year,month,duration,disaster,Damages USD,Deaths,N_D_USD,N_Deaths,Date,Days
916,12578,PHL,PHL.64_1,Philippines,Rizal,1994-10-18,1994-10-22,1994.0,1994-10,4 days,Tropical Cyclone,55719999.50334589,4.00606146043052,705786660.3757147,50.74344516545326,1994-10-18,23
917,12588,PHL,PHL.64_1,Philippines,Rizal,1989-10-09,1989-10-09,1989.0,1989-10,0 days,Tropical Cyclone,44716596.357780375,3.625203668420736,1281875762.2563708,103.92250516139444,1989-10-09,6
918,12610,PHL,PHL.64_1,Philippines,Rizal,1988-06-01,1988-06-06,1988.0,1988-06,5 days,Tropical Cyclone,0.0,32.18029986086742,,64.36059972173484,1988-06-01,9
919,12612,PHL,PHL.65_1,Philippines,Romblon,2019-12-02,2019-12-03,2019.0,2019-12,1 days,Tropical Cyclone,5136524.344802513,0.188235294117647,109151142.3270534,4.0,2019-12-02,21
920,12635,PHL,PHL.65_1,Philippines,Romblon,2018-12-28,2018-12-31,2018.0,2018-12,3 days,Tropical Cyclone,5657192.520202343,8.99997453352242,115972446.66414803,184.4994779372096,2018-12-28,58
921,12657,PHL,PHL.65_1,Philippines,Romblon,2017-12-16,2017-12-18,2017.0,2017-12,2 days,Tropical Cyclone,4458200.31266855,5.056578475808956,82476705.78436817,93.54670180246568,2017-12-16,42
922,12678,PHL,PHL.65_1,Philippines,Romblon,2014-07-22,2014-07-23,2014.0,2014-07,1 days,Tropical Cyclone,0.0,0.1564576870628503,0.0,2.151293197114192,2014-07-22,6
923,12693,PHL,PHL.65_1,Philippines,Romblon,2011-10-13,2011-10-13,2011.0,2011-10,0 days,Tropical Cyclone,0.0,1.6592126959332072,0.0,12.444095219499054,2011-10-13,11
924,12701,PHL,PHL.65_1,Philippines,Romblon,2009-07-23,2009-07-26,2009.0,2009-07,3 days,Tropical Cyclone,751223.6847749087,1.2274507286401994,11456161.192817356,18.71862361176304,2009-07-23,0
925,12720,PHL,PHL.65_1,Philippines,Romblon,2003-07-19,2003-07-23,2003.0,2003-07,4 days,Tropical Cyclone,19780775.597571857,2.485244411817533,217588531.57329044,27.337688529992864,2003-07-19,0
926,12734,PHL,PHL.66_1,Philippines,Samar,2019-12-02,2019-12-03,2019.0,2019-12,1 days,Tropical Cyclone,6420655.431003141,0.2352941176470588,109151142.3270534,4.0,2019-12-02,21
927,12757,PHL,PHL.66_1,Philippines,Samar,2018-12-28,2018-12-31,2018.0,2018-12,3 days,Tropical Cyclone,7071490.650252929,11.249968166903024,115972446.66414803,184.4994779372096,2018-12-28,58
928,12779,PHL,PHL.66_1,Philippines,Samar,2018-02-12,2018-02-16,2018.0,2018-02,4 days,Tropical Cyclone,314635.151660211,0.0,3335132.607598236,,2018-02-12,25
929,12796,PHL,PHL.66_1,Philippines,Samar,2017-12-16,2017-12-18,2017.0,2017-12,2 days,Tropical Cyclone,5572750.390835688,6.3207230947611945,82476705.78436817,93.54670180246568,2017-12-16,42
930,12817,PHL,PHL.66_1,Philippines,Samar,2015-01-19,2015-01-19,2015.0,2015-01,0 days,Tropical Cyclone,227697.75512189264,0.3921450511295319,1229567.8776582202,2.117583276099473,2015-01-19,18
931,12824,PHL,PHL.66_1,Philippines,Samar,2014-12-12,2014-12-12,2014.0,2014-12,0 days,Tropical Cyclone,6497259.012200601,0.8721458907219697,144239150.07085335,19.36163877402773,2014-12-12,13
932,12857,PHL,PHL.66_1,Philippines,Samar,2006-12-11,2006-12-11,2006.0,2006-12,0 days,Tropical Cyclone,0.0,15.196021390629882,0.0,51.6664727281416,2006-12-11,2
933,12861,PHL,PHL.66_1,Philippines,Samar,2003-07-30,2003-07-31,2003.0,2003-07,1 days,Tropical Cyclone,600119.4922922913,0.0,1200238.9845845825,0.0,2003-07-30,6
934,12864,PHL,PHL.66_1,Philippines,Samar,2003-07-15,2003-07-19,2003.0,2003-07,4 days,Tropical Cyclone,4739616.043239207,4.005522128936684,12323001.712421937,10.414357535235377,2003-07-15,18
935,12867,PHL,PHL.66_1,Philippines,Samar,2003-06-15,2003-06-18,2003.0,2003-06,3 days,Tropical Cyclone,0.0,2.6518040020275264,,14.319741610948643,2003-06-15,15
936,12874,PHL,PHL.66_1,Philippines,Samar,1989-10-09,1989-10-09,1989.0,1989-10,0 days,Tropical Cyclone,74527660.59630063,6.04200611403456,1281875762.2563708,103.92250516139444,1989-10-09,6
937,12896,PHL,,Philippines,Sarangani,2008-05-10,2008-05-18,2008.0,2008-05,8 days,Tropical Cyclone,0.0,0.2831847605326923,0.0,1.189375994237308,2008-05-10,26
938,12901,PHL,,Philippines,Sarangani,2007-09-29,2007-09-30,2007.0,2007-09,1 days,Tropical Cyclone,100061.07433602311,1.5835861334276908,840513.0244225942,13.302123520792604,2007-09-29,3
939,12913,PHL,PHL.68_1,Philippines,Siquijor,2018-02-12,2018-02-16,2018.0,2018-02,4 days,Tropical Cyclone,62927.03033204218,0.0,3335132.607598236,,2018-02-12,25
940,12930,PHL,PHL.68_1,Philippines,Siquijor,2017-10-18,2017-10-20,2017.0,2017-10,2 days,Tropical Cyclone,216671.9978140096,0.5139928670465148,3900095.960652173,9.251871606837266,2017-10-18,32
941,12938,PHL,PHL.68_1,Philippines,Siquijor,2014-12-12,2014-12-12,2014.0,2014-12,0 days,Tropical Cyclone,1299451.8024401204,0.1744291781443939,144239150.07085335,19.36163877402773,2014-12-12,13
942,12971,PHL,PHL.68_1,Philippines,Siquijor,2013-02-20,2013-02-21,2013.0,2013-02,1 days,Tropical Cyclone,60262.08034609246,0.1773252639349087,2229696.972805421,6.561034765591624,2013-02-20,27
943,12988,PHL,PHL.68_1,Philippines,Siquijor,1995-10-09,1995-10-26,1995.0,1995-10,17 days,Tropical Cyclone,5676368.557280772,5.183118837791634,312200270.6504425,285.07153607853985,1995-10-09,23
944,13003,PHL,PHL.69_1,Philippines,Sorsogon,2019-12-02,2019-12-03,2019.0,2019-12,1 days,Tropical Cyclone,3852393.258601885,0.1411764705882353,109151142.3270534,4.0,2019-12-02,21
945,13026,PHL,PHL.69_1,Philippines,Sorsogon,2018-12-28,2018-12-31,2018.0,2018-12,3 days,Tropical Cyclone,4242894.390151757,6.749980900141814,115972446.66414803,184.4994779372096,2018-12-28,58
946,13048,PHL,PHL.69_1,Philippines,Sorsogon,2017-12-16,2017-12-18,2017.0,2017-12,2 days,Tropical Cyclone,3343650.2345014126,3.7924338568567166,82476705.78436817,93.54670180246568,2017-12-16,42
947,13069,PHL,PHL.69_1,Philippines,Sorsogon,2015-01-19,2015-01-19,2015.0,2015-01,0 days,Tropical Cyclone,136618.6530731356,0.2352870306777192,1229567.8776582202,2.117583276099473,2015-01-19,18
948,13076,PHL,PHL.69_1,Philippines,Sorsogon,2014-12-12,2014-12-12,2014.0,2014-12,0 days,Tropical Cyclone,3898355.407320361,0.5232875344331819,144239150.07085335,19.36163877402773,2014-12-12,13
949,13109,PHL,PHL.69_1,Philippines,Sorsogon,2011-05-20,2011-05-29,2011.0,2011-05,9 days,Tropical Cyclone,75182.21105652241,0.0,726761.3735463833,0.0,2011-05-20,8
950,13119,PHL,PHL.69_1,Philippines,Sorsogon,2009-09-29,2009-10-10,2009.0,2009-09,11 days,Tropical Cyclone,56620563.681831904,21.65045622565363,1566502261.864016,598.9959555764171,2009-09-29,1
951,13139,PHL,PHL.69_1,Philippines,Sorsogon,2009-04-29,2009-05-05,2009.0,2009-04,6 days,Tropical Cyclone,9418472.332762549,4.626477994952796,69068797.10692537,33.927505296320504,2009-04-29,78
952,13145,PHL,PHL.69_1,Philippines,Sorsogon,2004-11-14,2004-11-21,2004.0,2004-11,7 days,Tropical Cyclone,9488352.78914172,28.44340190183852,44278979.68266136,132.7358755419131,2004-11-14,62
953,13149,PHL,PHL.69_1,Philippines,Sorsogon,2003-06-15,2003-06-18,2003.0,2003-06,3 days,Tropical Cyclone,0.0,1.591082401216516,,14.319741610948643,2003-06-15,15
954,13156,PHL,PHL.69_1,Philippines,Sorsogon,1989-11-03,1989-11-08,1989.0,1989-11,5 days,Tropical Cyclone,37423415.563729405,7.423036082956745,523927817.8922117,103.92250516139444,1989-11-03,19
955,13167,PHL,PHL.69_1,Philippines,Sorsogon,1989-10-09,1989-10-09,1989.0,1989-10,0 days,Tropical Cyclone,44716596.357780375,3.625203668420736,1281875762.2563708,103.92250516139444,1989-10-09,6
956,13189,PHL,,Philippines,South Cotabato,2014-01-19,2014-01-20,2014.0,2014-01,1 days,Tropical Cyclone,2044602.76938536,10.894369395642382,15947901.601205803,84.97608128601058,2014-01-19,71
957,13210,PHL,,Philippines,South Cotabato,2013-02-20,2013-02-21,2013.0,2013-02,1 days,Tropical Cyclone,301310.40173046227,0.8866263196745439,2229696.972805421,6.561034765591624,2013-02-20,27
958,13227,PHL,,Philippines,South Cotabato,2008-05-13,2008-05-13,2008.0,2008-05,0 days,Tropical Cyclone,348291.5471431573,0.594687997118654,696583.0942863146,1.189375994237308,2008-05-13,0
959,13234,PHL,,Philippines,South Cotabato,2007-11-18,2007-11-23,2007.0,2007-11,5 days,Tropical Cyclone,1139890.6740737734,4.912716073019997,3647650.1570360754,15.720691433663989,2007-11-18,11
960,13241,PHL,PHL.71_1,Philippines,Southern Leyte,2018-12-28,2018-12-31,2018.0,2018-12,3 days,Tropical Cyclone,4242894.390151757,6.749980900141814,115972446.66414803,184.4994779372096,2018-12-28,58
961,13263,PHL,PHL.71_1,Philippines,Southern Leyte,2018-02-12,2018-02-16,2018.0,2018-02,4 days,Tropical Cyclone,188781.09099612656,0.0,3335132.607598236,,2018-02-12,25
962,13280,PHL,PHL.71_1,Philippines,Southern Leyte,2017-12-16,2017-12-18,2017.0,2017-12,2 days,Tropical Cyclone,3343650.2345014126,3.7924338568567166,82476705.78436817,93.54670180246568,2017-12-16,42
963,13301,PHL,PHL.71_1,Philippines,Southern Leyte,2014-12-12,2014-12-12,2014.0,2014-12,0 days,Tropical Cyclone,3898355.407320361,0.5232875344331819,144239150.07085335,19.36163877402773,2014-12-12,13
964,13334,PHL,PHL.71_1,Philippines,Southern Leyte,2014-11-27,2014-11-28,2014.0,2014-11,1 days,Tropical Cyclone,0.0,1.2907759182685157,0.0,12.907759182685153,2014-11-27,65
965,13346,PHL,PHL.71_1,Philippines,Southern Leyte,2011-10-13,2011-10-13,2011.0,2011-10,0 days,Tropical Cyclone,0.0,1.2444095219499056,0.0,12.444095219499054,2011-10-13,11
966,13354,PHL,PHL.71_1,Philippines,Southern Leyte,1989-10-09,1989-10-09,1989.0,1989-10,0 days,Tropical Cyclone,44716596.357780375,3.625203668420736,1281875762.2563708,103.92250516139444,1989-10-09,6
967,13376,PHL,,Philippines,Sultan Kudarat,2017-10-18,2017-10-20,2017.0,2017-10,2 days,Tropical Cyclone,1083359.989070048,2.569964335232574,3900095.960652173,9.251871606837266,2017-10-18,32
968,13384,PHL,,Philippines,Sultan Kudarat,2008-05-13,2008-05-13,2008.0,2008-05,0 days,Tropical Cyclone,348291.5471431573,0.594687997118654,696583.0942863146,1.189375994237308,2008-05-13,0
969,13391,PHL,,Philippines,Sultan Kudarat,2008-05-10,2008-05-18,2008.0,2008-05,8 days,Tropical Cyclone,0.0,0.2831847605326923,0.0,1.189375994237308,2008-05-10,26
970,13396,PHL,,Philippines,Sultan Kudarat,2003-07-19,2003-07-23,2003.0,2003-07,4 days,Tropical Cyclone,10133890.584932948,3.254486729761055,89178237.14740995,28.639483221897287,2003-07-19,0
971,13410,PHL,,Philippines,Sulu,2014-01-19,2014-01-20,2014.0,2014-01,1 days,Tropical Cyclone,2044602.76938536,10.894369395642382,15947901.601205803,84.97608128601058,2014-01-19,71
972,13431,PHL,PHL.74_1,Philippines,Surigao del Norte,2018-02-12,2018-02-16,2018.0,2018-02,4 days,Tropical Cyclone,125854.06066408436,0.0,3335132.607598236,,2018-02-12,25
973,13448,PHL,PHL.74_1,Philippines,Surigao del Norte,2018-01-01,2018-01-03,2018.0,2018-01,2 days,Tropical Cyclone,989153.094766498,0.2252740878354207,13353566.779347723,3.04120018577818,2018-01-01,5
974,13459,PHL,PHL.74_1,Philippines,Surigao del Norte,2017-12-16,2017-12-18,2017.0,2017-12,2 days,Tropical Cyclone,2229100.156334275,2.528289237904478,82476705.78436817,93.54670180246568,2017-12-16,42
975,13480,PHL,PHL.74_1,Philippines,Surigao del Norte,2014-12-12,2014-12-12,2014.0,2014-12,0 days,Tropical Cyclone,2598903.6048802407,0.3488583562887879,144239150.07085335,19.36163877402773,2014-12-12,13
976,13513,PHL,PHL.74_1,Philippines,Surigao del Norte,2014-11-27,2014-11-28,2014.0,2014-11,1 days,Tropical Cyclone,0.0,0.8605172788456769,0.0,12.907759182685153,2014-11-27,65
977,13525,PHL,PHL.74_1,Philippines,Surigao del Norte,2014-01-19,2014-01-20,2014.0,2014-01,1 days,Tropical Cyclone,817841.1077541438,4.357747758256953,15947901.601205803,84.97608128601058,2014-01-19,71
978,13546,PHL,PHL.74_1,Philippines,Surigao del Norte,2008-11-06,2008-11-11,2008.0,2008-11,5 days,Tropical Cyclone,0.0,2.378751988474616,0.0,22.598143890508847,2008-11-06,37
979,13551,PHL,PHL.74_1,Philippines,Surigao del Norte,2007-11-18,2007-11-23,2007.0,2007-11,5 days,Tropical Cyclone,455956.2696295094,1.9650864292079984,3647650.1570360754,15.720691433663989,2007-11-18,11
980,13558,PHL,PHL.74_1,Philippines,Surigao del Norte,1994-12-19,1994-12-23,1994.0,1994-12,4 days,Tropical Cyclone,21598102.858767413,5.976992339200023,280775337.1639764,77.7009004096003,1994-12-19,57
981,13564,PHL,PHL.75_1,Philippines,Surigao del Sur,2019-12-02,2019-12-03,2019.0,2019-12,1 days,Tropical Cyclone,2568262.1724012564,0.0941176470588235,109151142.3270534,4.0,2019-12-02,21
982,13587,PHL,PHL.75_1,Philippines,Surigao del Sur,2018-02-12,2018-02-16,2018.0,2018-02,4 days,Tropical Cyclone,125854.06066408436,0.0,3335132.607598236,,2018-02-12,25
983,13604,PHL,PHL.75_1,Philippines,Surigao del Sur,2018-01-01,2018-01-03,2018.0,2018-01,2 days,Tropical Cyclone,989153.094766498,0.2252740878354207,13353566.779347723,3.04120018577818,2018-01-01,5
984,13615,PHL,PHL.75_1,Philippines,Surigao del Sur,2014-12-12,2014-12-12,2014.0,2014-12,0 days,Tropical Cyclone,2598903.6048802407,0.3488583562887879,144239150.07085335,19.36163877402773,2014-12-12,13
985,13648,PHL,PHL.75_1,Philippines,Surigao del Sur,2014-11-27,2014-11-28,2014.0,2014-11,1 days,Tropical Cyclone,0.0,0.8605172788456769,0.0,12.907759182685153,2014-11-27,65
986,13660,PHL,PHL.75_1,Philippines,Surigao del Sur,2014-01-19,2014-01-20,2014.0,2014-01,1 days,Tropical Cyclone,817841.1077541438,4.357747758256953,15947901.601205803,84.97608128601058,2014-01-19,71
987,13681,PHL,PHL.75_1,Philippines,Surigao del Sur,2001-02-16,2001-02-19,2001.0,2001-02,3 days,Tropical Cyclone,5013056.620844128,11.534556153133824,10026113.241688255,23.069112306267648,2001-02-16,31
988,13684,PHL,PHL.76_1,Philippines,Tarlac,2018-10-30,2018-10-30,2018.0,2018-10,0 days,Tropical Cyclone,17910299.239677116,0.6575567969250119,331340535.93402666,12.16480074311272,2018-10-30,40
989,13703,PHL,PHL.76_1,Philippines,Tarlac,2018-09-19,2018-09-19,2018.0,2018-09,0 days,Tropical Cyclone,917372.7042253562,0.2252740878354208,20640885.845070515,5.068666976296968,2018-09-19,2
990,13726,PHL,PHL.76_1,Philippines,Tarlac,2015-10-14,2015-10-20,2015.0,2015-10,6 days,Tropical Cyclone,9520013.896063106,1.9815916895609749,259420378.6677196,53.99837354053656,2015-10-14,11
991,13755,PHL,PHL.76_1,Philippines,Tarlac,2014-09-10,2014-09-16,2014.0,2014-09,6 days,Tropical Cyclone,1368867.7533625336,0.2423992334776554,24297402.62218497,4.302586394228384,2014-09-10,4
992,13773,PHL,PHL.76_1,Philippines,Tarlac,2013-10-12,2013-10-14,2013.0,2013-10,2 days,Tropical Cyclone,14670951.040861135,2.499441815463476,128370821.60753496,21.870115885305413,2013-10-12,1
993,13782,PHL,PHL.76_1,Philippines,Tarlac,2012-09-13,2012-09-14,2012.0,2012-09,1 days,Tropical Cyclone,0.0,0.1588808927732803,0.0,1.112166249412962,2012-09-13,12
994,13790,PHL,PHL.76_1,Philippines,Tarlac,2012-07-31,2012-08-07,2012.0,2012-07,7 days,Tropical Cyclone,1029768.0326740566,4.691319452069221,14159310.44926828,64.5056424659518,2012-07-31,47
995,13803,PHL,PHL.76_1,Philippines,Tarlac,2011-09-24,2011-09-24,2011.0,2011-09,0 days,Tropical Cyclone,34138343.333431244,6.854234265285575,580351836.6683311,116.52198250985478,2011-09-24,4
996,13820,PHL,PHL.76_1,Philippines,Tarlac,2011-08-02,2011-08-02,2011.0,2011-08,0 days,Tropical Cyclone,16581.17519117846,2.0740158699165088,99487.05114707076,12.444095219499054,2011-08-02,5
997,13826,PHL,PHL.76_1,Philippines,Tarlac,2011-06-21,2011-06-25,2011.0,2011-06,4 days,Tropical Cyclone,1669229.3579741083,1.7404328978320356,21699981.653663408,22.62562767181646,2011-06-21,1
998,13839,PHL,PHL.76_1,Philippines,Tarlac,2009-09-29,2009-10-10,2009.0,2009-09,11 days,Tropical Cyclone,75494084.9091092,28.867274967538176,1566502261.864016,598.9959555764171,2009-09-29,1
999,13859,PHL,PHL.76_1,Philippines,Tarlac,2009-08-04,2009-08-08,2009.0,2009-08,4 days,Tropical Cyclone,14084462.793221015,6.403739656655775,66901198.26779983,30.417763369114933,2009-08-04,0
1000,13871,PHL,PHL.76_1,Philippines,Tarlac,2006-07-30,2006-08-02,2006.0,2006-07,3 days,Tropical Cyclone,330931.7584209566,1.7115187653214607,1902857.6109205007,9.8412329005984,2006-07-30,0
1001,13880,PHL,PHL.76_1,Philippines,Tarlac,2006-06-30,2006-08-02,2006.0,2006-06,33 days,Tropical Cyclone,973527.9210361806,3.2804109668661328,2920583.7631085417,9.8412329005984,2006-06-30,46
1002,13883,PHL,PHL.76_1,Philippines,Tarlac,2004-08-25,2004-08-26,2004.0,2004-08,1 days,Tropical Cyclone,0.0,4.1554164972870815,0.0,44.67072734583613,2004-08-25,0
1003,13907,PHL,PHL.76_1,Philippines,Tarlac,2004-08-24,2004-09-12,2004.0,2004-08,19 days,Tropical Cyclone,7608610.176069501,6.980615118766228,93205474.6568514,85.5125352048863,2004-08-24,41
1004,13920,PHL,PHL.76_1,Philippines,Tarlac,2003-07-19,2003-07-23,2003.0,2003-07,4 days,Tropical Cyclone,8107112.467946359,2.603589383808844,89178237.14740995,28.639483221897287,2003-07-19,0
1005,13934,PHL,PHL.76_1,Philippines,Tarlac,2002-07-06,2002-07-19,2002.0,2002-07,13 days,Tropical Cyclone,3405190.638952616,7.719585293364632,35754501.709002465,81.05564558032864,2002-07-06,2
1006,13944,PHL,PHL.76_1,Philippines,Tarlac,2000-07-07,2000-07-07,2000.0,2000-07,0 days,Tropical Cyclone,12352152.752796223,6.301168105409465,203810520.4211377,103.96927373925617,2000-07-07,0
1007,13964,PHL,PHL.76_1,Philippines,Tarlac,1995-07-29,1995-07-31,1995.0,1995-07,2 days,Tropical Cyclone,14898605.135764306,0.0,40971164.12335184,0.0,1995-07-29,217
1008,13967,PHL,PHL.76_1,Philippines,Tarlac,1994-06-23,1994-06-23,1994.0,1994-06,0 days,Tropical Cyclone,0.0,0.6040886329220624,0.0,3.171465322840828,1994-06-23,29
1009,13973,PHL,PHL.76_1,Philippines,Tarlac,1991-07-26,1991-07-26,1991.0,1991-07,0 days,Tropical Cyclone,0.0,5.576193961877904,0.0,15.334533395164236,1991-07-26,3
1010,13976,PHL,PHL.76_1,Philippines,Tarlac,1988-10-21,1988-10-21,1988.0,1988-10,0 days,Tropical Cyclone,952681914.70577,117.6879537768866,6192432445.587504,764.9716995497628,1988-10-21,96
1011,13983,PHL,PHL.76_1,Philippines,Tarlac,1985-10-19,1985-10-20,1985.0,1985-10,1 days,Tropical Cyclone,0.0,43.02687270217667,,161.3507726331625,1985-10-19,3
1012,13987,PHL,PHL.76_1,Philippines,Tarlac,1985-10-15,1985-10-15,1985.0,1985-10,0 days,Tropical Cyclone,565077565.4610782,43.02687270217667,2119040870.4790432,161.3507726331625,1985-10-15,116
1013,13991,PHL,PHL.77_1,Philippines,Tawi-Tawi,2014-01-19,2014-01-20,2014.0,2014-01,1 days,Tropical Cyclone,408920.5538770719,2.1788738791284765,15947901.601205803,84.97608128601058,2014-01-19,71
1014,14012,PHL,PHL.78_1,Philippines,Zambales,2018-10-30,2018-10-30,2018.0,2018-10,0 days,Tropical Cyclone,13432724.42975784,0.4931675976937589,331340535.93402666,12.16480074311272,2018-10-30,40
1015,14031,PHL,PHL.78_1,Philippines,Zambales,2018-09-19,2018-09-19,2018.0,2018-09,0 days,Tropical Cyclone,688029.5281690172,0.1689555658765656,20640885.845070515,5.068666976296968,2018-09-19,2
1016,14054,PHL,PHL.78_1,Philippines,Zambales,2016-07-08,2016-07-08,2016.0,2016-07,0 days,Tropical Cyclone,0.0,0.5688835142325748,0.0,2.085906218852774,2016-07-08,99
1017,14057,PHL,PHL.78_1,Philippines,Zambales,2015-10-14,2015-10-20,2015.0,2015-10,6 days,Tropical Cyclone,7140010.422047329,1.486193767170731,259420378.6677196,53.99837354053656,2015-10-14,11
1018,14086,PHL,PHL.78_1,Philippines,Zambales,2014-09-10,2014-09-16,2014.0,2014-09,6 days,Tropical Cyclone,1026650.8150219,0.1817994251082415,24297402.62218497,4.302586394228384,2014-09-10,4
1019,14104,PHL,PHL.78_1,Philippines,Zambales,2013-10-12,2013-10-14,2013.0,2013-10,2 days,Tropical Cyclone,11003213.280645853,1.8745813615976068,128370821.60753496,21.870115885305413,2013-10-12,1
1020,14113,PHL,PHL.78_1,Philippines,Zambales,2012-09-13,2012-09-14,2012.0,2012-09,1 days,Tropical Cyclone,0.0,0.1191606695799602,0.0,1.112166249412962,2012-09-13,12
1021,14121,PHL,PHL.78_1,Philippines,Zambales,2011-09-24,2011-09-24,2011.0,2011-09,0 days,Tropical Cyclone,25603757.50007344,5.1406756989641815,580351836.6683311,116.52198250985478,2011-09-24,4
1022,14138,PHL,PHL.78_1,Philippines,Zambales,2011-06-21,2011-06-25,2011.0,2011-06,4 days,Tropical Cyclone,1251922.0184805812,1.3053246733740267,21699981.653663408,22.62562767181646,2011-06-21,1
1023,14151,PHL,PHL.78_1,Philippines,Zambales,2009-09-29,2009-10-10,2009.0,2009-09,11 days,Tropical Cyclone,56620563.681831904,21.65045622565363,1566502261.864016,598.9959555764171,2009-09-29,1
1024,14171,PHL,PHL.78_1,Philippines,Zambales,2009-09-08,2009-09-09,2009.0,2009-09,1 days,Tropical Cyclone,5060139.035049779,5.264612890808353,16867130.1168326,17.548709636027844,2009-09-08,0
1025,14179,PHL,PHL.78_1,Philippines,Zambales,2009-09-02,2009-09-08,2009.0,2009-09,6 days,Tropical Cyclone,0.0,0.250695851943255,0.0,1.16991397573519,2009-09-02,22
1026,14184,PHL,PHL.78_1,Philippines,Zambales,2009-08-04,2009-08-08,2009.0,2009-08,4 days,Tropical Cyclone,10563347.094915764,4.802804742491832,66901198.26779983,30.417763369114933,2009-08-04,0
1027,14196,PHL,PHL.78_1,Philippines,Zambales,2006-07-30,2006-08-02,2006.0,2006-07,3 days,Tropical Cyclone,248198.81881571747,1.2836390739910954,1902857.6109205007,9.8412329005984,2006-07-30,0
1028,14205,PHL,PHL.78_1,Philippines,Zambales,2006-06-30,2006-08-02,2006.0,2006-06,33 days,Tropical Cyclone,730145.9407771354,2.4603082251496,2920583.7631085417,9.8412329005984,2006-06-30,46
1029,14208,PHL,PHL.78_1,Philippines,Zambales,2004-08-24,2004-09-12,2004.0,2004-08,19 days,Tropical Cyclone,5706457.632052126,5.235461339074671,93205474.6568514,85.5125352048863,2004-08-24,41
1030,14221,PHL,PHL.78_1,Philippines,Zambales,2000-07-07,2000-07-07,2000.0,2000-07,0 days,Tropical Cyclone,9264114.564597167,4.725876079057099,203810520.4211377,103.96927373925617,2000-07-07,0
1031,14241,PHL,PHL.78_1,Philippines,Zambales,1995-07-29,1995-07-31,1995.0,1995-07,2 days,Tropical Cyclone,11173953.85182323,0.0,40971164.12335184,0.0,1995-07-29,217
1032,14244,PHL,PHL.78_1,Philippines,Zambales,1994-08-02,1994-08-02,1994.0,1994-08,0 days,Tropical Cyclone,0.0,5.232917782687367,0.0,17.443059275624556,1994-08-02,0
1033,14249,PHL,PHL.78_1,Philippines,Zambales,1994-07-15,1994-07-15,1994.0,1994-07,0 days,Tropical Cyclone,6675652.750950217,23.19134017327356,17801740.66920058,61.84357379539616,1994-07-15,0
1034,14255,PHL,PHL.78_1,Philippines,Zambales,1994-06-23,1994-06-23,1994.0,1994-06,0 days,Tropical Cyclone,0.0,0.4530664746915468,0.0,3.171465322840828,1994-06-23,29
1035,14261,PHL,PHL.78_1,Philippines,Zambales,1989-11-03,1989-11-08,1989.0,1989-11,5 days,Tropical Cyclone,37423415.563729405,7.423036082956745,523927817.8922117,103.92250516139444,1989-11-03,19
1036,14272,PHL,PHL.78_1,Philippines,Zambales,1989-10-09,1989-10-09,1989.0,1989-10,0 days,Tropical Cyclone,44716596.357780375,3.625203668420736,1281875762.2563708,103.92250516139444,1989-10-09,6
1037,14294,PHL,PHL.78_1,Philippines,Zambales,1989-09-07,1989-09-07,1989.0,1989-09,0 days,Tropical Cyclone,10345468.799618663,4.379875696457237,93109219.196568,39.418881268115136,1989-09-07,23
1038,14301,PHL,PHL.78_1,Philippines,Zambales,1985-06-20,1985-06-20,1985.0,1985-06,0 days,Tropical Cyclone,59953567.876326144,17.576336888144063,679473769.2650295,199.19848473229936,1985-06-20,144
1039,14309,PHL,PHL.79_1,Philippines,Zamboanga del Norte,2017-12-21,2017-12-26,2017.0,2017-12,5 days,Tropical Cyclone,7169294.045316495,7.452896572174465,57354352.36253196,59.62317257739572,2017-12-21,2
1040,14315,PHL,PHL.79_1,Philippines,Zamboanga del Norte,2017-10-18,2017-10-20,2017.0,2017-10,2 days,Tropical Cyclone,216671.9978140096,0.5139928670465148,3900095.960652173,9.251871606837266,2017-10-18,32
1041,14323,PHL,PHL.79_1,Philippines,Zamboanga del Norte,2013-02-20,2013-02-21,2013.0,2013-02,1 days,Tropical Cyclone,60262.08034609246,0.1773252639349087,2229696.972805421,6.561034765591624,2013-02-20,27
1042,14340,PHL,PHL.79_1,Philippines,Zamboanga del Norte,2012-09-21,2012-09-24,2012.0,2012-09,3 days,Tropical Cyclone,0.0,1.112166249412962,0.0,4.448664997651848,2012-09-21,6
1043,14342,PHL,PHL.79_1,Philippines,Zamboanga del Norte,2011-12-15,2011-12-18,2011.0,2011-12,3 days,Tropical Cyclone,4013417.424767016,101.74461943669964,64214678.79627225,1627.9139109871944,2011-12-15,27
1044,14351,PHL,PHL.80_1,Philippines,Zamboanga del Sur,2017-10-18,2017-10-20,2017.0,2017-10,2 days,Tropical Cyclone,216671.9978140096,0.5139928670465148,3900095.960652173,9.251871606837266,2017-10-18,32
1045,14359,PHL,PHL.80_1,Philippines,Zamboanga del Sur,2011-05-20,2011-05-29,2011.0,2011-05,9 days,Tropical Cyclone,25060.73701884081,0.0,726761.3735463833,0.0,2011-05-20,8
1046,14369,PHL,PHL.81_1,Philippines,Zamboanga Sibugay,2017-12-21,2017-12-26,2017.0,2017-12,5 days,Tropical Cyclone,7169294.045316495,7.452896572174465,57354352.36253196,59.62317257739572,2017-12-21,2
